1931
Frontend,1,10-02-2012,2012-1, Kanban,5
Frontend,1,15-02-2012,2012-1, Kanban,19
Frontend,1,06-03-2012,2012-1, Kanban,11
Frontend,1,13-06-2012,2012-2, Kanban,77
Frontend,1,12-03-2012,2012-1, Kanban,16
Frontend,7,07-03-2012,2012-1, Kanban,37
Frontend,3,05-03-2012,2012-1, Kanban,3
Frontend,1,07-05-2012,2012-2, Kanban,20
Frontend,1,02-04-2012,2012-2, Kanban,41
Frontend,1,09-03-2012,2012-1, Kanban,8
Frontend,1,14-03-2012,2012-1, Kanban,44
Frontend,2,21-06-2012,2012-2, Kanban,145
Frontend,1,26-03-2012,2012-1, Kanban,19
Frontend,1,16-03-2012,2012-1, Kanban,42
Frontend,6,11-04-2012,2012-2, Kanban,315
Frontend,1,14-04-2012,2012-2, Kanban,95
Frontend,2,20-06-2012,2012-2, Kanban,166
Frontend,1,17-04-2012,2012-2, Kanban,23
Frontend,2,16-04-2012,2012-2, Kanban,174
Frontend,1,10-04-2012,2012-2, Kanban,17
Frontend,1,26-04-2012,2012-2, Kanban,23
Frontend,1,24-04-2012,2012-2, Kanban,51
Frontend,3,04-05-2012,2012-2, Kanban,56
Frontend,1,08-05-2012,2012-2, Kanban,10
Frontend,1,22-05-2012,2012-2, Kanban,28
Frontend,1,16-05-2012,2012-2, Kanban,58
Frontend,1,24-05-2012,2012-2, Kanban,25
Frontend,3,08-08-2012,2012-3, Kanban,14
Frontend,2,07-06-2012,2012-2, Kanban,118
Frontend,1,12-06-2012,2012-2, Kanban,102
Frontend,1,01-08-2012,2012-3, Kanban,9
Frontend,1,19-06-2012,2012-2, Kanban,80
Frontend,1,26-06-2012,2012-2, Kanban,65
Frontend,1,02-07-2012,2012-3, Kanban,52
Frontend,1,04-07-2012,2012-3, Kanban,82
Frontend,1,24-08-2012,2012-3, Kanban,88
Frontend,1,19-09-2012,2012-3, Kanban,8
Frontend,1,20-08-2012,2012-3, Kanban,25
Frontend,1,29-08-2012,2012-3, Kanban,2
Frontend,1,21-08-2012,2012-3, Kanban,11
Frontend,1,03-09-2012,2012-3, Kanban,24
Frontend,2,25-09-2012,2012-3, Kanban,29
Frontend,1,09-11-2012,2012-4, Kanban,6
Frontend,1,04-09-2012,2012-3, Kanban,8
Frontend,1,05-09-2012,2012-3, Kanban,9
Frontend,1,06-09-2012,2012-3, Kanban,19
Frontend,2,10-09-2012,2012-3, Kanban,72
Frontend,1,13-09-2012,2012-3, Kanban,37
Frontend,2,14-09-2012,2012-3, Kanban,12
Frontend,1,06-12-2012,2012-4, Kanban,12
Frontend,1,21-09-2012,2012-3, Kanban,6
Frontend,5,08-10-2012,2012-4, Kanban,31
Frontend,2,25-10-2012,2012-4, Kanban,10
Frontend,3,28-09-2012,2012-3, Kanban,17
Frontend,1,26-09-2012,2012-3, Kanban,107
Frontend,1,01-10-2012,2012-4, Kanban,1
Frontend,3,02-10-2012,2012-4, Kanban,15
Frontend,2,04-10-2012,2012-4, Kanban,14
Frontend,8,12-10-2012,2012-4, Kanban,170
Frontend,1,03-10-2012,2012-4, Kanban,20
Frontend,2,15-10-2012,2012-4, Kanban,61
Frontend,2,09-10-2012,2012-4, Kanban,9
Frontend,3,22-10-2012,2012-4, Kanban,44
Frontend,2,23-10-2012,2012-4, Kanban,81
Frontend,3,05-10-2012,2012-4, Kanban,16
Frontend,3,17-10-2012,2012-4, Kanban,3
Frontend,2,19-10-2012,2012-4, Kanban,2
Frontend,3,10-10-2012,2012-4, Kanban,21
Frontend,1,19-11-2012,2012-4, Kanban,25
Frontend,2,16-10-2012,2012-4, Kanban,2
Krypton,2,28-09-2010,2010-3,Kanban,41
Krypton,5,06-09-2010,2010-3,Kanban,224
Krypton,1,10-11-2010,2010-4,Kanban,27
Krypton,5,16-11-2010,2010-4,Kanban,105
Krypton,2,28-10-2010,2010-4,Kanban,9
Krypton,2,29-10-2010,2010-4,Kanban,10
Krypton,4,11-11-2010,2010-4,Kanban,24
Krypton,2,17-11-2010,2010-4,Kanban,26
Krypton,5,19-11-2010,2010-4,Kanban,31
Krypton,1,12-10-2010,2010-4,Kanban,21
Krypton,2,02-11-2010,2010-4,Kanban,60
Krypton,3,24-11-2010,2010-4,Kanban,83
Krypton,1,27-09-2010,2010-3,Kanban,45
Krypton,3,24-09-2010,2010-3,Kanban,9
Krypton,5,20-09-2010,2010-3,Kanban,54
Krypton,1,08-09-2010,2010-3,Kanban,23
Krypton,1,09-09-2010,2010-3,Kanban,1
Krypton,1,10-09-2010,2010-3,Kanban,4
Krypton,1,21-09-2010,2010-3,Kanban,8
Krypton,1,20-10-2010,2010-4,Kanban,8
Krypton,3,25-10-2010,2010-4,Kanban,12
Krypton,2,29-09-2010,2010-3,Kanban,53
Krypton,2,13-10-2010,2010-4,Kanban,5
Krypton,2,05-10-2010,2010-4,Kanban,19
Krypton,1,01-10-2010,2010-4,Kanban,5
Krypton,1,04-10-2010,2010-4,Kanban,11
Krypton,1,06-10-2010,2010-4,Kanban,9
Krypton,2,11-10-2010,2010-4,Kanban,8
Krypton,1,14-10-2010,2010-4,Kanban,2
Krypton,3,26-10-2010,2010-4,Kanban,7
Krypton,4,22-10-2010,2010-4,Kanban,28
Krypton,2,15-10-2010,2010-4,Kanban,11
Krypton,2,18-10-2010,2010-4,Kanban,5
Krypton,6,19-10-2010,2010-4,Kanban,49
Krypton,1,03-11-2010,2010-4,Kanban,3
Krypton,1,21-10-2010,2010-4,Kanban,7
Krypton,7,07-12-2010,2010-4,Kanban,51
Krypton,1,27-10-2010,2010-4,Kanban,5
Krypton,5,04-11-2010,2010-4,Kanban,39
Krypton,6,01-11-2010,2010-4,Kanban,10
Krypton,1,05-11-2010,2010-4,Kanban,14
Krypton,1,08-11-2010,2010-4,Kanban,10
Krypton,3,15-11-2010,2010-4,Kanban,50
Krypton,4,04-01-2011,2011-1,Kanban,4
Krypton,1,12-12-2010,2010-4,Kanban,38
Krypton,2,26-11-2010,2010-4,Kanban,18
Krypton,9,08-12-2010,2010-4,Kanban,18
Krypton,4,23-11-2010,2010-4,Kanban,23
Krypton,11,06-12-2010,2010-4,Kanban,107
Krypton,3,22-11-2010,2010-4,Kanban,30
Krypton,2,12-11-2010,2010-4,Kanban,9
Krypton,4,18-01-2011,2011-1,Kanban,14
Krypton,7,09-12-2010,2010-4,Kanban,11
Krypton,2,18-11-2010,2010-4,Kanban,22
Krypton,1,06-01-2011,2011-1,Kanban,6
Krypton,1,30-01-2011,2011-1,Kanban,19
Krypton,3,03-12-2010,2010-4,Kanban,13
Krypton,2,16-12-2010,2010-4,Kanban,27
Krypton,1,13-12-2010,2010-4,Kanban,10
Krypton,1,07-03-2011,2011-1,Kanban,1
Krypton,1,10-12-2010,2010-4,Kanban,5
Krypton,1,15-12-2010,2010-4,Kanban,23
Krypton,1,11-12-2010,2010-4,Kanban,1
Krypton,1,13-01-2011,2011-1,Kanban,5
Krypton,1,23-11-2011,2011-4,Kanban,30
Krypton,2,12-01-2011,2011-1,Kanban,8
Krypton,2,17-01-2011,2011-1,Kanban,22
Krypton,3,25-01-2011,2011-1,Kanban,31
Krypton,2,26-01-2011,2011-1,Kanban,6
Krypton,4,28-03-2011,2011-1,Kanban,4
Krypton,1,03-03-2011,2011-1,Kanban,27
Krypton,3,11-04-2011,2011-2,Kanban,48
Krypton,1,24-01-2011,2011-1,Kanban,2
Krypton,1,20-01-2011,2011-1,Kanban,1
Krypton,1,17-02-2011,2011-1,Kanban,1
Krypton,1,21-01-2011,2011-1,Kanban,32
Krypton,2,04-03-2011,2011-1,Kanban,89
Krypton,2,31-01-2011,2011-1,Kanban,5
Krypton,2,28-01-2011,2011-1,Kanban,6
Krypton,1,10-02-2011,2011-1,Kanban,7
Krypton,1,23-02-2011,2011-1,Kanban,9
Krypton,2,08-03-2011,2011-1,Kanban,32
Krypton,1,09-03-2011,2011-1,Kanban,23
Krypton,1,11-03-2011,2011-1,Kanban,4
Krypton,2,15-03-2011,2011-1,Kanban,11
Krypton,2,16-03-2011,2011-1,Kanban,39
Krypton,1,31-03-2011,2011-1,Kanban,12
Krypton,2,30-03-2011,2011-1,Kanban,2
Krypton,1,22-03-2011,2011-1,Kanban,1
Krypton,1,23-03-2011,2011-1,Kanban,1
Krypton,1,12-05-2011,2011-2,Kanban,1
Krypton,4,27-04-2011,2011-2,Kanban,27
Krypton,1,04-04-2011,2011-2,Kanban,1
Krypton,1,15-07-2011,2011-3,Kanban,119
Krypton,1,08-04-2011,2011-2,Kanban,21
Krypton,4,18-05-2011,2011-2,Kanban,268
Krypton,1,26-05-2011,2011-2,Kanban,1
Krypton,1,10-05-2011,2011-2,Kanban,4
Krypton,1,13-05-2011,2011-2,Kanban,43
Krypton,1,15-06-2011,2011-2,Kanban,119
Krypton,2,14-06-2011,2011-2, Kanban,30
Krypton,1,30-05-2011,2011-2, Kanban,16
Krypton,1,08-06-2011,2011-2, Kanban,10
Krypton,1,07-06-2011,2011-2, Kanban,1
Krypton,3,28-06-2011,2011-2, Kanban,19
Krypton,1,22-06-2011,2011-2, Kanban,7
Krypton,1,21-06-2011,2011-2, Kanban,1
Krypton,1,17-08-2011,2011-3, Kanban,86
Krypton,1,12-08-2011,2011-3, Kanban,90
Krypton,1,23-08-2011,2011-3, Kanban,32
Krypton,2,19-08-2011,2011-3, Kanban,39
Krypton,1,20-07-2011,2011-3, Kanban,35
Krypton,4,22-07-2011,2011-3, Kanban,210
Krypton,1,25-07-2011,2011-3, Kanban,37
Krypton,1,19-07-2011,2011-3, Kanban,35
Krypton,2,15-08-2011,2011-3, Kanban,89
Krypton,1,29-08-2011,2011-3, Kanban,54
Krypton,2,22-08-2011,2011-3, Kanban,8
Krypton,3,06-09-2011,2011-3, Kanban,79
Krypton,1,19-09-2011,2011-3, Kanban,12
Krypton,2,24-08-2011,2011-3, Kanban,89
Krypton,3,14-10-2011,2011-4, Kanban,63
Krypton,1,07-10-2011,2011-4, Kanban,35
Krypton,1,30-08-2011,2011-3, Kanban,8
Krypton,1,11-04-2012,2012-2, Kanban,148
Krypton,1,21-09-2011,2011-3, Kanban,21
Krypton,1,23-09-2011,2011-3, Kanban,18
Krypton,1,22-09-2011,2011-3, Kanban,20
Krypton,1,06-10-2011,2011-4, Kanban,7
Krypton,1,20-09-2011,2011-3, Kanban,7
Krypton,3,17-10-2011,2011-4, Kanban,39
Krypton,1,04-10-2011,2011-4, Kanban,8
Krypton,1,03-10-2011,2011-4, Kanban,3
Krypton,1,10-10-2011,2011-4, Kanban,2
Krypton,1,05-11-2011,2011-4, Kanban,6
Krypton,2,31-10-2011,2011-4, Kanban,22
Krypton,2,24-10-2011,2011-4, Kanban,19
Krypton,2,12-10-2011,2011-4, Kanban,45
Krypton,1,16-10-2011,2011-4, Kanban,18
Krypton,1,02-11-2011,2011-4, Kanban,9
Krypton,1,20-10-2011,2011-4, Kanban,2
Krypton,4,15-11-2011,2011-4, Kanban,131
Krypton,1,10-11-2011,2011-4, Kanban,8
Krypton,1,11-11-2011,2011-4, Kanban,12
Krypton,1,16-11-2011,2011-4, Kanban,5
Krypton,1,11-12-2011,2011-4, Kanban,45
Krypton,1,09-12-2011,2011-4, Kanban,27
Krypton,1,21-12-2011,2011-4, Kanban,21
Krypton,4,13-12-2011,2011-4, Kanban,60
Krypton,1,18-11-2011,2011-4, Kanban,60
Krypton,1,22-11-2011,2011-4, Kanban,7
Krypton,5,16-01-2012,2012-1, Kanban,145
Krypton,2,01-12-2011,2011-4, Kanban,52
Krypton,2,09-01-2012,2012-1, Kanban,32
Krypton,1,02-01-2012,2012-1, Kanban,37
Krypton,1,29-11-2011,2011-4, Kanban,37
Krypton,1,02-12-2011,2011-4, Kanban,40
Krypton,2,06-12-2011,2011-4, Kanban,8
Krypton,1,14-12-2011,2011-4, Kanban,34
Krypton,3,12-03-2012,2012-1, Kanban,162
Krypton,1,16-12-2011,2011-4, Kanban,19
Krypton,2,11-01-2012,2012-1, Kanban,14
Krypton,1,05-01-2012,2012-1, Kanban,11
Krypton,1,17-01-2012,2012-1, Kanban,21
Krypton,1,08-03-2012,2012-1, Kanban,51
Krypton,1,14-02-2012,2012-1, Kanban,17
Krypton,1,20-09-2012,2012-3, Kanban,26
Krypton,1,27-02-2012,2012-1, Kanban,98
Krypton,2,09-03-2012,2012-1, Kanban,5
Krypton,1,06-03-2012,2012-1, Kanban,24
Krypton,2,20-03-2012,2012-1, Kanban,20
Krypton,1,30-03-2012,2012-1, Kanban,75
Krypton,2,11-06-2012,2012-2, Kanban,91
Krypton,1,24-04-2012,2012-2, Kanban,9
Krypton,1,25-04-2012,2012-2, Kanban,56
Krypton,1,30-05-2012,2012-2, Kanban,13
Krypton,1,08-06-2012,2012-2, Kanban,7
Krypton,3,18-06-2012,2012-2, Kanban,106
Krypton,3,14-06-2012,2012-2, Kanban,90
Krypton,2,12-06-2012,2012-2, Kanban,10
Krypton,3,13-06-2012,2012-2, Kanban,93
Krypton,1,27-06-2012,2012-2, Kanban,62
Krypton,4,14-08-2012,2012-3, Kanban,14
Krypton,1,12-07-2012,2012-3, Kanban,2
Krypton,2,13-09-2012,2012-3, Kanban,13
Krypton,1,17-08-2012,2012-3, Kanban,1
Krypton,1,20-08-2012,2012-3, Kanban,11
Krypton,1,23-08-2012,2012-3, Kanban,8
Krypton,1,15-08-2012,2012-3, Kanban,2
Krypton,2,24-08-2012,2012-3, Kanban,5
Krypton,2,27-08-2012,2012-3, Kanban,10
Krypton,1,29-08-2012,2012-3, Kanban,1
Krypton,2,05-09-2012,2012-3, Kanban,36
Krypton,2,11-09-2012,2012-3, Kanban,24
Krypton,1,07-09-2012,2012-3, Kanban,7
Krypton,1,10-09-2012,2012-3, Kanban,4
Krypton,1,24-09-2012,2012-3, Kanban,24
Krypton,2,21-09-2012,2012-3, Kanban,2
Krypton,1,01-10-2012,2012-4, Kanban,2
Krypton,1,02-10-2012,2012-4, Kanban,7
Krypton,1,06-12-2012,2012-4, Kanban,1
